nombre_comercial,razon_social,actividad_economica,numero_de_personal,tipo_vial,nombre_vial,tipo_vial_1,nombre_vial_1,tipo_vial_2,nombre_vial_2,tipo_vial_3,nombre_vial_3,letra_ext,edificio,edificio_piso,letra_int,tipo_asentamiento,nombre_asentamiento,tipo_centro_comercial,nombre_centro_comercial,numero_local,entidad,municipio,localidad,ageb,telefono,email,web,tipo_unidad_economica,fecha_alta,id,codigo_actividad_economica,numero_ext,numero_int,codigo_postal,clave_entidad,clave_municipio,clave_localidad,manzana,latitud,longitud
hotel universal,inmobiliaria aldiz sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calzada,de guadalupe,calzada,aluminio,calle,cobre,calle,san andres de la sierra,,,,,colonia,maza,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0165,,,,fijo,2010-07,6325232,721112,25.0,,6270.0,9,15,1,19,19.45456348,-99.12933949
hotel universo,hotelera universo sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,1 oriente (anillo de circunvalacion),calle,republica de uruguay,calle,manzanares,,tercer callejon manzanares,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0911,,,,fijo,2016-01,6694058,721112,303.0,,,9,15,1,22,19.42973281,-99.12512721
hotel urban y villas,grupo hotelero luar sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,viaducto (rio de la piedad),eje vial,2 oriente (congreso de la union),calle,sabinos,cerrada,sabinos,,,,,colonia,santa anita,,,,ciudad de mexico,iztacalco,iztacalco,0255,5555304131,hotelurban@outlook.com,www.hotelurban.mx,fijo,2014-12,706140,721111,77.0,,8300.0,9,6,1,17,19.40449478,-99.12290642
hotel uxmal,hotelera parma sa,hoteles sin otros servicios integrados,0 a 5 personas,calle,madrid,calle,maestro antonio caso,calle,paris,otro (especifique),ninguno,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,070a,015557050836,contador@plazamadridhotel.com,www.plazamadridhotel.com,fijo,2010-07,6258681,721112,13.0,,6030.0,9,15,1,13,19.43348082,-99.15665309
hotel valencia,,hoteles sin otros servicios integrados,6 a 10 personas,calle,mar negro,calle,marina nacional,calle,golfo de mexico,calle,golfo de bengala,,,,,colonia,tacuba,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0158,,,,fijo,2010-07,6315451,721112,24.0,,11410.0,9,16,1,6,19.45659228,-99.18772108
hotel valle del sur,becona sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,avenida,arneses eje 3 oriente,avenida,alamo (cedro),calle,leguminosas,calle,cosechas,,,,,colonia,valle del sur,,,,ciudad de mexico,iztapalapa,iztapalapa,1369,,,,fijo,2010-07,6307193,721112,311.0,,9819.0,9,7,1,20,19.34594565,-99.11203011
hotel venecia,operadora hotelera fernandez sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,australia,calle,marina nacional,avenida,calzada legaria,calle,lago guija,,,,,colonia,tacuba,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0158,,,,fijo,2010-07,6325832,721112,10.0,,11410.0,9,16,1,22,19.45879803,-99.18960571
hotel venecia,,hoteles sin otros servicios integrados,6 a 10 personas,calle,manuel doblado,calle,1 oriente (vidal alcocer),calle,jose joaquin herrera,calle,nacional,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0589,,,,fijo,2010-07,6325394,721112,85.0,,6020.0,9,15,1,10,19.43897916,-99.12517506
hotel vermont,pansor sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,vermont,calle,dakota,calle,colorado,calle,ohio,,,,,colonia,napoles,,,,ciudad de mexico,benito juarez,benito juarez,0219,0055433700,controladora@hotelvermont.com.mx,www.hotelvermont.com.mx,fijo,2010-07,6323622,721111,29.0,,3810.0,9,14,1,21,19.397371600000003,-99.17259397
hotel viaducto,valdoasno sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,primero de mayo,calle,viaducto (rio de la piedad),eje vial,3 oriente (azucar),calle,union,,,,,colonia,la cruz,,,,ciudad de mexico,iztacalco,iztacalco,0274,,,,fijo,2010-07,6309532,721111,4.0,,8310.0,9,6,1,5,19.40524585,-99.11717525
hotel victoria,,hoteles sin otros servicios integrados,0 a 5 personas,calle,ogazon,calle,degollado,calle,camelia,calle,galeana,,,,,colonia,guerrero,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0574,,,,fijo,2010-07,6325224,721112,4.0,,6300.0,9,15,1,10,19.44505058,-99.14027891
hotel victoria,hotel victoria sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,varsovia,calle,londres,calle,hamburgo,peatonal,2 poniente (florencia),,,3,,colonia,juarez,"tianguis, bazares o pulgas",hotel,38,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,,,,fijo,2010-07,6315256,721111,38.0,,6600.0,9,15,1,19,19.42428,-99.16784
hotel vigo,hotelera celta sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,peatonal,3 norte (cuitlahuac),,16,calle,central sur,,13,,,,,colonia,pro hogar,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0400,,,,fijo,2010-07,6325189,721112,151.0,,2600.0,9,2,1,20,19.47321209,-99.15122506
hotel villa de madrid,hotelera villa de madrid sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calzada,calzada de guadalupe,calle,abel,avenida,ferrocarril industrial,avenida,ferrocarril industrial,,,,,colonia,7 de noviembre,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1773,5557591115,hotelvillademadrid@gmail.com,www.villademadridgrand.com.mx,fijo,2010-07,6325339,721111,195.0,,7840.0,9,5,1,12,19.46215513,-99.12583397
hotel villa del mar,promotora de hoteles villa del mar sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,juventino rosas,calle,de los misterios,calzada,de guadalupe,,ninguno,,,,,colonia,ex-hipodromo de peralvillo,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0165,,,,fijo,2010-07,6325231,721112,8.0,,6250.0,9,15,1,35,19.45700139,-99.12850531
hotel villa del parque,grupo d j hermanos sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calzada,calzada de las armas,calle,5 de mayo,calle,lauro villar,calle,lucio blanco,,,,,colonia,providencia,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0237,5556181318,villaparque02@yahoo.com.mx,,fijo,2010-07,6259107,721111,650.0,,2440.0,9,2,1,28,19.49491016,-99.21443812
hotel villa hermosa,congregacion de hoteles villahermosa sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,juventino rosas,calle,de los misterios,calzada,de guadalupe,,ninguno,,,,,colonia,ex hipodromo de peralvillo,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0165,,,,fijo,2010-07,6325230,721112,20.0,,6250.0,9,15,1,35,19.45721475,-99.12912993
hotel villa melias,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,tequesquinahuac,,,,,,ninguno,,,,,colonia,santa rosa,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,0366,,,,fijo,2014-12,6429725,721112,337.0,,7620.0,9,5,1,31,19.52919199,-99.17667797
hotel villa mexicana,operadora de hoteles villa mexicana sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,avenida,de las naciones,avenida,insurgentes sur,calle,dakota,calle,filadelfia,,,,,colonia,napoles,,,,ciudad de mexico,benito juarez,benito juarez,0219,,,,fijo,2010-07,869814,721112,38.0,,,9,14,1,1,19.39469969,-99.17354812
hotel villa quijotes,operadora de hoteles cervantes sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,moctezuma,calle,hidalgo,calle,aquiles serdan,calle,cuauhtemoc,,,,,colonia,aragon,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1434,0055771088,recerbe@hotelvillaquijotes.com,www.hotevillaquijotes.com,fijo,2010-07,6305959,721111,20.0,,7000.0,9,5,1,4,19.48050083,-99.11718759
hotel villa rreal,hotelera villarreal sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calzada,de guadalupe,calzada,joyas,avenida,talisman eje 4 norte,calle,acerina,,,,,colonia,estrella,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1612,,,,fijo,2010-07,6325333,721112,601.0,,7810.0,9,5,1,10,19.47777754,-99.1197625
hotel villas coloniales,hotelera camarones sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,3 norte (calzada camarones),privada,tercera privada tula,calle,segunda privada tula,calle,aspiros,,,,,colonia,santa maria maninalco,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0491,5553535258,villascoloniales@hotmail.com,,fijo,2010-07,6325444,721111,575.0,,2050.0,9,2,1,18,19.47453421,-99.18179067
hotel villas franklin,soluma sa de cv,hoteles con otros servicios integrados,31 a 50 personas,eje vial,4 sur (avenida benjamin franklin),calle,ciencias,calle,general francisco murguia,avenida,4 sur (avenida benjamin franklin),,,,,colonia,escandon,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,118a,5555155656,contador@hfranklin.com.mx,,fijo,2010-07,6324986,721111,76.0,,11800.0,9,16,1,15,19.40639733,-99.18054353
hotel villas pall,inmobiliaria federento sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,arcos de belen,calle,revillagigedo,avenida,balderas,calle,marquez sterling,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0875,5555123333,hotelpall@internauta.com.mx,www.hotelpall.com.mx,fijo,2010-07,6259190,721111,73.0,,6070.0,9,15,1,20,19.42737081,-99.14801043
hotel villas rialto,rua sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,peatonal,2 norte (canal del norte),peatonal,el catorce,calle,coalcoman,calle,aluminio,,,,,colonia,popular rastro,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0032,,,,fijo,2010-07,6325165,721112,164.0,,15220.0,9,17,1,4,19.45120073,-99.12050407
hotel villas ritz galeana,,hoteles sin otros servicios integrados,11 a 30 personas,avenida,camino a san juan de aragon,avenida,jose loreto fabela,,ninguno,calle,cuauhtemoc,,,,,colonia,san juan de aragon,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,295a,,,,fijo,2014-12,678618,721112,253.0,,7920.0,9,5,1,22,19.47347142,-99.08091358
hotel virreyes,centro historico de la ciudad de mexico,hoteles con otros servicios integrados,11 a 30 personas,avenida,jose maria izazaga,avenida,central (lazaro cardenas),calle,bolivar,calle,de las vizcainas,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,088a,,,,fijo,2010-07,6304715,721111,8.0,,6080.0,9,15,1,13,19.4269172,-99.14160702
hotel vista alegre,hotelera azul sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,jose joaquin pesado,calle,san antonio abad,calle,5 de febrero,calle,severo amador,,,,,colonia,obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1267,,,,fijo,2010-07,6325256,721112,13.0,,6800.0,9,15,1,3,19.41222503,-99.13643224
hotel vista alegre,operadora vista alegre sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,prolongacion zaragoza,calle,san simon,calle,urano,eje vial,1 poniente (prolongacion guerrero),,,,,colonia,san simon tolnahuac,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0076,,,,fijo,2010-07,6324989,721112,33.0,,6920.0,9,15,1,4,19.45851158,-99.1458043
hotel vista alegre,hotel vista alegre sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calzada,de guadalupe,calzada,4 norte (euskaro),calle,joyas,calle,escuela industrial,,,,,colonia,industrial,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1275,,,,fijo,2010-07,6324881,721112,594.0,,7800.0,9,5,1,16,19.47754637,-99.12023675
hotel w,torre polanco s de rl de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,campos eliseos,calle,jorge elliot,calle,andres bello,calle,andres bello,,,,,colonia,polanco chapultepec,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0779,5591381800,pedro.almazan@starwoodhotels.com,,fijo,2010-07,6308031,721111,252.0,,11560.0,9,16,1,11,19.42736971,-99.19562744
hotel waikiki,hotel waikiki sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,simon bolivar,calle,lucas alaman,calle,fernando de alva ixtlixochitl,peatonal,central (lazaro cardenas),,06800,,,colonia,obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1144,5555888679,hotelwaikiki@motelesenlinea.com,www.hotelwaikiki.com.mx,fijo,2014-12,6317405,721111,303.0,,6800.0,9,15,1,6,19.41522254,-99.14116845
hotel washington,merelles sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,5 de mayo,calle,primera cerrada 5 de mayo,calle,palma,,ninguno,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0771,,,,fijo,2010-07,6259200,721112,54.0,,6000.0,9,15,1,18,19.43418345,-99.1352777
hotel wyndham garden hotel reforma,prados camelinas sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,rio ebro,calle,rio panuco,calle,rio lerma,eje vial,2 poniente rio tiber,,,,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0822,015552620848,reservaciones@gosahoteles.com,www.wyndhampolanco.com/reforma,fijo,2014-12,6360710,721111,22.0,,6500.0,9,15,1,16,19.42899778,-99.1695251
hotel xochimilco,inmobiliaria hotelera xochimilco sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,nezahualcoyotl,calle,pedro ramirez del castillo,calle,morelos,calle,pedro ramirez del castillo,,,,,barrio,barrio el rosario,,,,ciudad de mexico,xochimilco,xochimilco,0226,567608000000000,raul.montiel.fernandez@gmail.com,,fijo,2010-07,6259091,721111,7.0,,16070.0,9,13,1,31,19.26034015,-99.10551848
hotel xola,hotel xola sa,hoteles con otros servicios integrados,11 a 30 personas,carretera,federal a cuernavaca,calle,flor silvestre,calle,calle de las torres,calle,flor silvestre,,,,,colonia,san pedro chimalcoyotl,,,sn,ciudad de mexico,tlalpan,tlalpan,1744,015555736278,hotelxol@infinitummail.com,,fijo,2010-07,6323840,721111,5855.0,,14630.0,9,12,1,4,19.26129408,-99.17416839
hotel y restaurante sybharus,operadora de hoteles malintzi sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,james sullivan,calle,velazquez de leon,calle,manuel maria contreras,calle,maestro antonio caso,,,,,colonia,san rafael,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0678,no tiene,,,fijo,2010-07,6318188,721111,163.0,,6470.0,9,15,1,21,19.43514766,-99.16664902
hotel y suites atlantico,promotora de moteles guarana sa de cv,hoteles con otros servicios integrados,11 a 30 personas,otro (especifique),4 sur (te),calle,sur 175,calle,sur 173,calle,oriente 102,,,,,colonia,gabriel ramos millan,,,,ciudad de mexico,iztacalco,iztacalco,0471,5556571450,despacho@contadoresluyando.com,,fijo,2010-07,6259084,721111,807.0,,8730.0,9,6,1,5,19.39587908,-99.09368858
hotel y villas ajusco,hotel picacho sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,telchac,calle,motul,calle,boulevard picacho ajusco,calle,celestun,,,,,colonia,heroes de padierna,,,,ciudad de mexico,tlalpan,tlalpan,0869,015526156492,,,fijo,2010-07,6316953,721111,941.0,,14240.0,9,12,1,19,19.2804796,-99.21450309
hotel y villas gran gabian,inmobiliaria auxeira sa de cv,hoteles con otros servicios integrados,11 a 30 personas,otro (especifique),eje 5 oriente (avenida javier rojo gomez),avenida,canal de tezontle,eje vial,4 sur (san rafael atlixco),calle,mayoristas,,,,,colonia,central de abasto,,,,ciudad de mexico,iztapalapa,iztapalapa,2403,01555553708649,despachogpu@yahoo.com.mx,,fijo,2014-12,6307487,721111,627.0,,9020.0,9,7,1,27,19.37741064,-99.07782552
hotel y villas ns,neiroas sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calzada,ignacio zaragoza,calle,radiodifusora,calle,rosario castellanos,calle,diodoro batalla,,,,,colonia,santa martha acatitla sur,,,,ciudad de mexico,iztapalapa,iztapalapa,0619,5557458734,msmcontador1@prodigy.net.mx,,fijo,2014-12,6307245,721111,2455.0,,9530.0,9,7,1,22,19.3760864,-99.02159915
hotel y villas pasadena,gontelle sa de cv,hoteles con otros servicios integrados,51 a 100 personas,circuito,interior (avenida revolucion),calle,rubens,calle,empresa,continuacion,interior (avenida patriotismo),,,,,colonia,san juan mixcoa,,,,ciudad de mexico,benito juarez,benito juarez,069a,5555980022,hotelpasadena@hotmail.com,www.hotelyvillaspasadena.com,fijo,2010-07,6317277,721111,826.0,,3730.0,9,14,1,2,19.37697348,-99.18733941
hotel y villas patriotismo,hotelera patriotismo sa de cv,hoteles con otros servicios integrados,51 a 100 personas,circuito,interior (avenida patriotismo),calle,jose marti,calle,avenida progreso,calle,comercio,,,,,colonia,escandon,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,118a,5552769917,patriotismohotel@prodigy.net.mx,,fijo,2010-07,6308224,721111,53.0,,11800.0,9,16,1,1,19.40349997,-99.17861336
hotel y villas plaza del rey,promotora plaza del rey sa de cv,hoteles con otros servicios integrados,31 a 50 personas,avenida,aquiles serdan,calle,tomas marin,calle,victor hernandez,calle,zaragoza,,,,,colonia,azcapotzalco centro,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0468,5553431414,lilianalealaguilar@gmail.com,,fijo,2013-07,6257293,721111,679.0,,2000.0,9,2,1,5,19.48418702,-99.18856579
hotel yale,hotel yale sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,peatonal,1 norte (mosqueta),peatonal,1 poniente (guerrero),calle,zaragoza,calle,moctezuma,,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0502,,,,fijo,2010-07,6259236,721112,200.0,,6300.0,9,15,1,13,19.44524918,-99.14785984
hotel zamora,hotel zamora sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,5 de mayo,calle,primera cerrada 5 de mayo,calle,palma,calle,tacuba,,,1,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0771,,,,fijo,2010-07,6259201,721112,50.0,,6010.0,9,15,1,18,19.43419426,-99.13539889
hotel zaragoza,hotel zaragoza sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,zaragoza,calle,saturno,calle,estrella,,ninguno,,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0502,,,,fijo,2010-07,6259235,721112,256.0,,6350.0,9,15,1,16,19.45029022,-99.1477907
hotel zocalo central,rey cortes sa de cv,hoteles con otros servicios integrados,101 a 250 personas,calle,5 de mayo,calle,filomeno mata,calle,bolivar,calle,francisco i. madero,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0771,5551303060,amedina@centralhoteles.com,www.centralhoteles.com,fijo,2010-07,6257044,721111,61.0,,6000.0,9,15,1,6,19.43389922,-99.13429257
hotel zona rosa,o noso xeito sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,napoles,calle,liverpool,calle,marsella,calle,dinamarca,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0841,5555330535,hotelzonarosa@gmail.com,,fijo,2010-07,6305112,721111,62.0,,6600.0,9,15,1,4,19.42588894,-99.15947865
hotele plaza revolucion,hoteles frimont sa,hoteles con otros servicios integrados,11 a 30 personas,calle,jesus de teran,calle,calle de la republica,calle,tomas alva edison,calle,jose de emparam,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0714,5552341910,reservaciones@hotelplazarevolcuvion.com,www.hotelplazarevolucion.com,fijo,2010-07,6305077,721111,35.0,,6030.0,9,15,1,3,19.43615364,-99.15092033
hotelera amable,hotelera amable sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,calzada de tlalpan,avenida,refugio,calle,laura,calle,luisa,,,,,colonia,nativitas,,,,ciudad de mexico,benito juarez,benito juarez,0331,,,,fijo,2010-07,6258594,721111,906.0,,3500.0,9,14,1,18,19.38594957,-99.13894194
hotelera azteca sa de cv,hotelera azteca sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,doctor barragan,calle,doctor j. navarro,calle,doctor ildelfonso velasco,peatonal,central lazaro cardenas,,,,,colonia,doctores,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1036,,,,fijo,2010-07,6325294,721112,94.0,,6720.0,9,15,1,12,19.41956167,-99.14431558
hotelera campo real sa de cv,hotelera campo real sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,prolongacion division del norte,calle,avenida san bernardino,cerrada,ninguno,calle,clavel,,,,,colonia,potrero de san bernardino,,,,ciudad de mexico,xochimilco,xochimilco,0086,564113850000000,hoteleracamporeal@yahoo.com.mx,,fijo,2010-07,6257991,721111,5171.0,,16030.0,9,13,1,11,19.27282412,-99.11948406
hotelera rex sa de cv,hotelera rex sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,casa del obrero mundial,calle,aragon,viaducto,miguel aleman,avenida,calzada de tlalpan,,,,,colonia,alamos,,,,ciudad de mexico,benito juarez,benito juarez,0030,,,,fijo,2010-07,6323639,721112,937.0,,3400.0,9,14,1,22,19.40271489,-99.13704854
hoteles cadillac sa de cv,hoteles cadillac sa de cv,hoteles con otros servicios integrados,6 a 10 personas,avenida,jose maria izazaga,avenida,bolivar,calle,callejon igualdad,calle,nezahualcoyotl,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0964,,,,fijo,2010-07,6325284,721111,35.0,,6080.0,9,15,1,13,19.42638703,-99.13994627
hoteles marsella vip,operadora de hoteles marsella sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,peralvillo,calle,constancia,calle,granada,calle,santa lucia,,,,,colonia,morelos,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0339,5555299255,hmarsella.vip@hotmail.com,,fijo,2010-07,6305051,721111,107.0,,6200.0,9,15,1,7,19.45092083,-99.13148021
hotiz,hoteleria turistica integrada sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,polanco,calle,lamartine,calle,emerson,avenida,presidente masaryk,,,,,colonia,chapultepec polanco,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0783,5552502828,contabilidadpuerta1@outloock.com,www.puertadelmar.com,fijo,2011-03,6258088,721111,63.0,,11560.0,9,16,1,6,19.43037036,-99.18941006
hyatt of mexico polanco,haytt of mexico sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,campos eliseos,avenida,elliot,calle,arquimedes,calle,andres bello,,,,,colonia,polanco chapultepec,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0779,,,,fijo,2014-12,6307846,721111,12.0,,11560.0,9,16,1,3,19.42781088,-99.19302149
impulsora plaza jurica sa de cv,impulsora plaza jurica sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,montes urales norte,,ninguno,avenida,pelvoux,calle,prado sur,,,,,colonia,lomas de chapultepec,,,69,ciudad de mexico,miguel hidalgo,miguel hidalgo,0995,5552498050,ngonzalez@hotelescity.com,www.cityexprss.com,fijo,2014-12,6317197,721111,69.0,,,9,16,1,9,19.42480502,-99.20421541
impulsora turistica de cancun,impulsora turistica de cancun sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,insurgentes sur,calle,cracovia,calle,calle de la paz,avenida,revolucion,,,,,colonia,guadalupe inn,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1129,5550014200,chibigonn@hotamil.com,,fijo,2019-04,6859863,721111,2047.0,,1000.0,9,10,1,12,19.34868942,-99.18722077
imsalmar corporativo,imsalmar sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,liverpool,calle,genova,calle,amberes,calle,londres,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,5511031531,salazarm@ostar.com.mx,www.ostar.com,fijo,2014-12,6304500,721111,133.0,,,9,15,1,1,19.42451949,-99.16372462
inmobiliaria aurora sa cv,inmobiliaria aurora sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calzada,ignacio zaragoza,cerrada,bugambilia,avenida,central,calle,cadetes,,,,,aeropuerto,tepalcates,,,1311,ciudad de mexico,iztapalapa,iztapalapa,0021,5555710901,oficinash41@gmail.com,,fijo,2010-07,6307787,721111,1311.0,,8500.0,9,7,1,6,19.39630308,-99.0562331
inmobiliaria canal del norte 13 y 15 sa de cv,inmobiliaria canal del norte 13 y 15 sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,palma norte,calle,belisario dominguez,calle,republica de cuba,calle,santo domingo,,6,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0644,,,,fijo,2012-06,6317259,721112,519.0,,6010.0,9,15,1,12,19.43764696,-99.13454499
inmobiliaria del valle de antequera,inmobiliaria del valle de antequera sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,olivar,calle,toluca,calle,jalapa,avenida,tamaulipas,,,,,colonia,progreso tizapan,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,9515157777,gciaventasmex@hotelfortinplaza.com.mx,www.hotelfortinplaza.com.mx,fijo,2010-07,6259164,721111,10.0,,1080.0,9,15,1,5,19.42347357,-99.16553186
intercontental hotels group /df,intercontental hotels group /df,hoteles con otros servicios integrados,0 a 5 personas,,santa margarita,,ninguno,,ninguno,,ninguno,,,,,,ninguno,,,,ciudad de mexico,benito juarez,benito juarez,0223,,,,fijo,2010-07,6419759,721111,108.0,,6060.0,9,14,1,20,19.38548542,-99.17454354
ixtapa palace magic world,corporativo turistico ixtapa pacifico sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,chapultepec,eje vial,2 poniente (monterrey),avenida,chapultepec,avenida,oaxaca,,,,,colonia,roma norte,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0998,5552079009,zaratrustarm@hotmail.com,www.ixtapalace.com.mx,fijo,2010-07,6257043,721111,318.0,,6700.0,9,15,1,11,19.4230987,-99.16403052
krystal grand reforma uno,quiroocan sa de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,paseo de la reforma,avenida,jose maria lafragua,calle,calle de la republica,calle,jose maria lafragua,,,,,colonia,tabacalera,edificios comerciales y de servicios,hotel grtand krystal reforma uno,1,ciudad de mexico,cuauhtemoc,cuauhtemoc,0729,5551285000,maya.adm@barcelo.com,www.barcelo.com,fijo,2010-07,6325277,721111,1.0,,6030.0,9,15,1,6,19.43500019,-99.15108456
krystal urban aeropuerto ciudad de mexico,servicios hoteleros metropolitanos sa de cv,hoteles con otros servicios integrados,51 a 100 personas,eje vial,avenida javier rojo gomez,avenida,canal de tezontle,eje vial,4 sur (san rafael atlixco),peatonal,4 sur (san rafael atlixco),,,,,colonia,leyes de reforma,,,,ciudad de mexico,iztapalapa,iztapalapa,4908,01555556400460,lbarreto@krystal-hotels.com,www.krystalhotels.com,fijo,2014-12,6307240,721111,630.0,,9310.0,9,7,1,24,19.38332319,-99.07589983
le meridien mexico city,promotora paseo de la reforma s de rl de cv,hoteles con otros servicios integrados,101 a 250 personas,calle,ignacio ramirez,calle,maestro antonio caso,avenida,paseo de la reforma,calle,maestro antonio caso,,,,sn,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0729,5550613000,lya.rios@lemeridien.com,www.lemeridien.com,fijo,2010-07,6318221,721111,69.0,,6030.0,9,15,1,1,19.43346413,-99.15451917
